code,name,level
101312019,Kalasungay,Bgy
101312021,Kabalabag,Bgy
101312022,Kulaman,Bgy
101312023,Laguitas,Bgy
101312025,Patpat (Lapu-lapu),Bgy
101312026,Linabo,Bgy
101312027,Apo Macote,Bgy
101312028,Miglamin,Bgy
101312029,Magsaysay,Bgy
101312030,Maligaya,Bgy
101312031,Managok,Bgy
101312032,Manalog,Bgy
101312034,Mapayag,Bgy
101312035,Mapulo,Bgy
101312038,Barangay 1 (Pob.),Bgy
101312045,Barangay 2 (Pob.),Bgy
101312046,Barangay 3 (Pob.),Bgy
101312047,Barangay 4 (Pob.),Bgy
101312048,Barangay 5 (Pob.),Bgy
101312049,Barangay 6 (Pob.),Bgy
101312050,Barangay 7 (Pob.),Bgy
101312051,Barangay 8 (Pob.),Bgy
101312052,Barangay 9 (Pob.),Bgy
101312053,Barangay 10 (Pob.),Bgy
101312054,Barangay 11 (Pob.),Bgy
101312058,Saint Peter,Bgy
101312059,San Jose,Bgy
101312060,San Martin,Bgy
101312061,Santo Ni_o,Bgy
101312062,Silae,Bgy
101312063,Simaya,Bgy
101312064,Sinanglanan,Bgy
101312065,Sumpong,Bgy
101312066,Violeta,Bgy
101312067,Zamboanguita,Bgy
101313000,MALITBOG,Mun
101313001,Kalingking,Bgy
101313002,Kiabo,Bgy
101313003,Mindagat,Bgy
101313004,Omagling,Bgy
101313005,Patpat,Bgy
101313006,Poblacion,Bgy
101313007,Sampiano,Bgy
101313008,San Luis,Bgy
101313009,Santa Ines,Bgy
101313010,Silo-o,Bgy
101313011,Sumalsag,Bgy
101314000,MANOLO FORTICH,Mun
101314001,Agusan Canyon,Bgy
101314002,Alae,Bgy
101314003,Dahilayan,Bgy
101314004,Dalirig,Bgy
101314005,Damilag,Bgy
101314006,Diclum,Bgy
101314007,Guilang-guilang,Bgy
101314008,Kalugmanan,Bgy
101314009,Lindaban,Bgy
101314010,Lingion,Bgy
101314011,Lunocan,Bgy
101314012,Maluko,Bgy
101314013,Mambatangan,Bgy
101314014,Mampayag,Bgy
101314015,Minsuro,Bgy
101314016,Mantibugao,Bgy
101314017,Tankulan (Pob.),Bgy
101314018,San Miguel,Bgy
101314019,Sankanan,Bgy
101314020,Santiago,Bgy
101314021,Santo Ni_o,Bgy
101314023,Ticala,Bgy
101315000,MARAMAG,Mun
101315001,Anahawon,Bgy
101315002,Base Camp,Bgy
101315003,Bayabason (Spring),Bgy
101315004,Camp I,Bgy
101315005,Colambugan,Bgy
101315006,Dagumba-an,Bgy
101315007,Danggawan,Bgy
101315008,Dologon,Bgy
101315009,Kisanday,Bgy
101315010,Kuya,Bgy
101315011,La Roxas,Bgy
101315012,Panadtalan,Bgy
101315013,Panalsalan,Bgy
101315014,North Poblacion,Bgy
101315015,South Poblacion,Bgy
101315016,San Miguel,Bgy
101315017,San Roque,Bgy
101315018,Tubigon,Bgy
101315019,Bagongsilang,Bgy
101315020,Kiharong,Bgy
101316000,PANGANTUCAN,Mun
101316001,Adtuyon,Bgy
101316002,Bacusanon,Bgy
101316003,Bangahan,Bgy
101316004,Barandias,Bgy
101316005,Concepcion,Bgy
101316006,Gandingan,Bgy
101316007,Kimanait,Bgy
101316008,Kipadukan,Bgy
101316009,Langcataon,Bgy
101316010,Lantay,Bgy
101316011,Madaya,Bgy
101316012,Malipayon,Bgy
101316013,Mendis,Bgy
101316014,Nabaliwa,Bgy
101316015,New Eden,Bgy
101316016,Payad,Bgy
101316017,Pigtauranan,Bgy
101316018,Poblacion,Bgy
101316019,Portulin,Bgy
101317000,QUEZON,Mun
101317001,Butong,Bgy
101317002,Cebole,Bgy
101317003,Delapa,Bgy
101317004,Dumalama,Bgy
101317006,C-Handumanan,Bgy
101317007,Cawayan,Bgy
101317008,Kiburiao,Bgy
101317009,Kipaypayon,Bgy
101317010,Libertad,Bgy
101317012,Linabo,Bgy
101317013,Lipa,Bgy
101317014,Lumintao,Bgy
101317016,Magsaysay,Bgy
101317017,Mahayag,Bgy
101317018,Manuto,Bgy
101317019,Merangerang,Bgy
101317020,Mibantang,Bgy
101317021,Minongan,Bgy
101317022,Minsamongan,Bgy
101317025,Paitan,Bgy
101317026,Palacapao,Bgy
101317027,Pinilayan,Bgy
101317028,Poblacion (Kiokong),Bgy
101317029,Puntian,Bgy
101317030,Salawagan,Bgy
101317031,San Isidro,Bgy
101317032,San Jose,Bgy
101317033,San Roque,Bgy
101317034,Santa Cruz,Bgy
101317035,Santa Filomena,Bgy
101317036,Minsalirak,Bgy
101318000,SAN FERNANDO,Mun
101318001,Bonacao,Bgy
101318002,Cabuling,Bgy
101318003,Kawayan,Bgy
101318004,Cayaga,Bgy
101318005,Dao,Bgy
101318007,Durian,Bgy
101318009,Iglugsad,Bgy
101318010,Kalagangan,Bgy
101318014,Kibongcog,Bgy
101318016,Little Baguio,Bgy
101318019,Nacabuklad,Bgy
101318020,Namnam,Bgy
101318021,Palacpacan,Bgy
101318022,Halapitan (Pob.),Bgy
101318023,San Jose,Bgy
101318024,Santo Domingo,Bgy
101318025,Tugop,Bgy
101318026,Matupe,Bgy
101318027,Bulalang,Bgy
101318028,Candelaria,Bgy
101318029,Mabuhay,Bgy
101318030,Magkalungay,Bgy
101318031,Malayanan,Bgy
101318032,Sacramento Valley,Bgy
101319000,SUMILAO,Mun
101319001,Kisolon,Bgy
101319002,Culasi,Bgy
101319003,Licoan,Bgy
101319004,Lupiagan,Bgy
101319005,Ocasion,Bgy
101319006,Puntian,Bgy
101319007,San Roque,Bgy
101319008,San Vicente,Bgy
101319009,Poblacion,Bgy
101319010,Vista Villa,Bgy
101320000,TALAKAG,Mun
101320001,Basak,Bgy
101320002,Baylanan,Bgy
101320003,Cacaon,Bgy
101320004,Colawingon,Bgy
101320005,Cosina,Bgy
101320006,Dagumbaan,Bgy
101320007,Dagundalahon,Bgy
101320008,Dominorog,Bgy
101320009,Lapok,Bgy
101320010,Indulang,Bgy
101320011,Lantud,Bgy
101320013,Liguron,Bgy
101320014,Lingi-on,Bgy
101320015,Lirongan,Bgy
101320016,Santo Ni_o (Lumbayawa),Bgy
101320018,Miarayon,Bgy
101320019,Barangay 1 (Pob.),Bgy
101320020,Barangay 2 (Pob.),Bgy
101320021,Barangay 3 (Pob.),Bgy
101320022,Barangay 4 (Pob.),Bgy
101320023,Barangay 5 (Pob.),Bgy
101320024,Sagaran,Bgy
101320025,Salucot,Bgy
101320026,San Antonio,Bgy
101320027,San Isidro,Bgy
101320028,San Miguel,Bgy
101320029,San Rafael,Bgy
101320030,Tagbak,Bgy
101320031,Tikalaan,Bgy
101321000,CITY OF VALENCIA,City
101321001,Bagontaas,Bgy
101321002,Banlag,Bgy
101321003,Barobo,Bgy
101321004,Batangan,Bgy
101321005,Catumbalon,Bgy
101321006,Colonia,Bgy
101321007,Concepcion,Bgy
101321008,Dagat-Kidavao,Bgy
101321010,Guinoyuran,Bgy
101321011,Kahapunan,Bgy
101321012,Laligan,Bgy
101321013,Lilingayon,Bgy
101321014,Lourdes,Bgy
101321015,Lumbayao,Bgy
101321016,Lumbo,Bgy
101321017,Lurogan,Bgy
101321018,Maapag,Bgy
101321019,Mabuhay,Bgy
101321020,Mailag,Bgy
101321021,Mt. Nebo,Bgy
101321022,Nabago,Bgy
101321023,Pinatilan,Bgy
101321024,Poblacion,Bgy
101321025,San Carlos,Bgy
101321026,San Isidro,Bgy
101321028,Sinabuagan,Bgy
101321029,Sinayawan,Bgy
101321030,Sugod,Bgy
101321033,Tongantongan,Bgy
101321034,Tugaya,Bgy
101321035,Vintar,Bgy
101322000,CABANGLASAN,Mun
101322001,Cabulohan,Bgy
101322002,Canangaan,Bgy
101322003,Iba,Bgy
101322004,Imbatug,Bgy
101322005,Lambangan,Bgy
101322006,Mandaing,Bgy
101322007,Paradise,Bgy
101322008,Poblacion,Bgy
101322009,Anlogan,Bgy
101322010,Capinonan,Bgy
101322011,Dalacutan,Bgy
101322012,Freedom,Bgy
101322013,Mandahikan,Bgy
101322014,Mauswagon,Bgy
101322015,Jasaan,Bgy
101800000,CAMIGUIN,Prov
101801000,CATARMAN,Mun
101801001,Alga,Bgy
101801002,Bonbon,Bgy
101801003,Bura,Bgy
101801004,Catibac,Bgy
101801005,Compol,Bgy
101801006,Lawigan,Bgy
101801007,Liloan,Bgy
101801008,Looc,Bgy
101801009,Mainit,Bgy
101801010,Manduao,Bgy
101801011,Panghiawan,Bgy
101801012,Poblacion,Bgy
101801013,Santo Ni_o,Bgy
101801014,Tangaro,Bgy
101802000,GUINSILIBAN,Mun
101802001,Butay,Bgy
101802002,Cabuan,Bgy
101802003,Cantaan,Bgy
101802004,Liong,Bgy
101802005,Maac,Bgy
101802006,North Poblacion,Bgy
101802007,South Poblacion,Bgy
101803000,MAHINOG,Mun
101803001,Benoni,Bgy
101803002,Binatubo (Binaliwan),Bgy
101803004,Catohugan,Bgy
101803005,Hubangon,Bgy
101803006,Owakan,Bgy
101803007,Poblacion,Bgy
101803008,Puntod,Bgy
101803009,San Isidro,Bgy
101803010,San Jose,Bgy
101803011,San Miguel,Bgy
101803012,San Roque,Bgy
101803013,Tubod,Bgy
101803014,Tupsan Peque_o,Bgy
101804000,MAMBAJAO (Capital),Mun
101804001,Agoho,Bgy
101804002,Anito,Bgy
101804003,Balbagon,Bgy
101804004,Baylao,Bgy
101804005,Benhaan,Bgy
101804006,Bug-ong,Bgy
101804007,Kuguita,Bgy
101804008,Magting,Bgy
101804009,Naasag,Bgy
101804010,Pandan,Bgy
101804011,Poblacion,Bgy
101804015,Soro-soro,Bgy
101804016,Tagdo,Bgy
101804017,Tupsan,Bgy
101804018,Yumbing,Bgy
101805000,SAGAY,Mun
101805001,Alangilan,Bgy
101805002,Bacnit,Bgy
101805003,Balite,Bgy
101805004,Bonbon,Bgy
101805005,Bugang,Bgy
101805006,Cuna,Bgy
101805007,Manuyog,Bgy
101805008,Mayana,Bgy
101805009,Poblacion,Bgy
103500000,LANAO DEL NORTE,Prov
103501000,BACOLOD,Mun
103501001,Alegria,Bgy
103501002,Babalaya,Bgy
103501003,Babalayan Townsite,Bgy
103501005,Binuni,Bgy
103501006,Demologan,Bgy
103501007,Dimarao,Bgy
103501008,Esperanza,Bgy
103501009,Kahayag,Bgy
103501010,Liangan East,Bgy
103501012,Punod (Maliwanag),Bgy
103501013,Mati,Bgy
103501016,Minaulon,Bgy
103501017,Pagayawan,Bgy
103501018,Poblacion Bacolod,Bgy
103501019,Rupagan,Bgy
103501020,Delabayan West,Bgy
103502000,BALOI,Mun
103502001,Abaga,Bgy
103502002,Adapun-Ali (Dariat),Bgy
103502003,Angandog (Bulao),Bgy
103502004,Angayen (Balut),Bgy
103502005,Bangko,Bgy
103502006,Batolacongan (Basagad),Bgy
103502007,Buenavista,Bgy
103502009,Cadayonan,Bgy
103502012,Landa (Gadongan),Bgy
103502013,Lumbac,Bgy
103502014,Mamaanun,Bgy
103502015,Maria-Cristina,Bgy
103502016,Matampay,Bgy
103502017,Nangka,Bgy
103502019,Pacalundo,Bgy
103502022,Poblacion East,Bgy
103502023,Poblacion West,Bgy
103502025,Sandor (Daduan),Bgy
103502026,Sangcad (Cormatan ),Bgy
103502027,Sarip-Alawi (Payawan),Bgy
103502028,Sigayan,Bgy
103503000,BAROY,Mun
103503001,Andil,Bgy
103503002,Bagong Dawis,Bgy
103503003,Baroy Daku,Bgy
103503004,Bato,Bgy
103503005,Cabasagan,Bgy
103503006,Dalama,Bgy
103503007,Libertad,Bgy
103503008,Limwag,Bgy
103503009,Lindongan,Bgy
103503011,Maliwanag,Bgy
103503012,Manan-ao,Bgy
103503013,Pange,Bgy
103503014,Pindolonan,Bgy
103503015,Poblacion,Bgy
103503016,Princesa,Bgy
103503017,Rawan Point,Bgy
103503018,Riverside,Bgy
103503019,Sagadan (Sagadan Lower),Bgy
103503020,Salong,Bgy
103503021,Tinubdan,Bgy
103503022,Sagadan Upper,Bgy
103503023,San Juan,Bgy
103503024,Village,Bgy
103504000,ILIGAN CITY,City
103504001,Abuno,Bgy
103504002,Bonbonon,Bgy
103504003,Bunawan,Bgy
103504005,Buru-un,Bgy
103504006,Dalipuga,Bgy
103504007,Digkilaan,Bgy
103504008,Hinaplanon,Bgy
103504010,Kabacsanan,Bgy
103504011,Kiwalan,Bgy
103504012,Mahayhay,Bgy
103504013,Mainit,Bgy
103504014,Mandulog,Bgy
103504015,Maria Cristina,Bgy
103504016,Palao,Bgy
103504017,Poblacion,Bgy
103504018,Puga-an,Bgy
103504019,Rogongon,Bgy
103504021,Santa Elena,Bgy
103504022,Santa Filomena,Bgy
103504024,Suarez,Bgy
103504025,Tambacan,Bgy
103504026,Saray-Tibanga,Bgy
103504027,Tipanoy,Bgy
103504028,Tominobo Proper,Bgy
103504029,Tominobo Upper,Bgy
103504030,Tubod,Bgy
103504031,Bagong Silang,Bgy
103504032,Del Carmen,Bgy
103504033,Dulag,Bgy
103504034,San Miguel,Bgy
103504035,Santiago,Bgy
103504036,Santo Rosario,Bgy
103504037,Tibanga,Bgy
103504038,Acmac,Bgy
103504039,Ditucalan,Bgy
103504040,Hindang,Bgy
103504041,Kalilangan,Bgy
103504042,Lanipao,Bgy
103504043,Luinab,Bgy
103504044,Panoroganan,Bgy
103504045,San Roque,Bgy
103504046,Ubaldo Laya,Bgy
103504047,Upper Hinaplanon,Bgy
103504048,Villa Verde,Bgy
103505000,KAPATAGAN,Mun
103505001,Bagong Badian,Bgy
103505003,Bagong Silang,Bgy
103505004,Balili,Bgy
103505005,Bansarvil,Bgy
103505007,Belis,Bgy
103505008,Buenavista,Bgy
103505010,Butadon,Bgy
103505012,Cathedral Falls,Bgy
103505014,Concepcion,Bgy
103505015,Curvada,Bgy
103505016,De Asis,Bgy
103505018,Donggoan,Bgy
103505019,Durano,Bgy
103505021,Kahayagan,Bgy
103505026,Kidalos,Bgy
103505027,La Libertad,Bgy
103505028,Lapinig,Bgy
103505030,Mahayahay,Bgy
103505031,Malinas,Bgy
103505033,Maranding,Bgy
103505034,Margos,Bgy
103505036,Poblacion,Bgy
103505038,Pulang Yuta,Bgy
103505039,San Isidro,Bgy
103505040,San Vicente,Bgy
103505041,Santa Cruz,Bgy
103505042,Santo Tomas,Bgy
103505043,Suso,Bgy
103505046,Taguitic,Bgy
103505047,Tiacongan,Bgy
103505048,Tipolo,Bgy
103505049,Tulatulahan,Bgy
103505050,Waterfalls,Bgy
103506000,SULTAN NAGA DIMAPORO (KAROMATAN),Mun
103506001,Bangaan,Bgy
103506002,Bangco,Bgy
103506003,Bansarvil II,Bgy
103506004,Bauyan,Bgy
103506005,Cabongbongan,Bgy
103506006,Calibao,Bgy
103506007,Calipapa,Bgy
103506008,Calube,Bgy
103506009,Campo Islam,Bgy
103506010,Capocao,Bgy
103506011,Dabliston,Bgy
103506012,Dangulaan,Bgy
103506013,Ditago,Bgy
103506014,Ilian,Bgy
103506015,Kauswagan,Bgy
103506016,Kirapan,Bgy
103506017,Koreo,Bgy
103506018,Lantawan,Bgy
103506019,Mabuhay,Bgy
103506020,Maguindanao,Bgy
103506021,Mahayahay,Bgy
103506022,Mamagum,Bgy
103506023,Pandanan,Bgy
103506024,Payong,Bgy
103506025,Piraka,Bgy
103506026,Pikalawag,Bgy
103506027,Pikinit,Bgy
103506028,Poblacion,Bgy
103506029,Ramain,Bgy
103506030,Rebucon,Bgy
103506031,Sigayan,Bgy
103506032,Sugod,Bgy
103506033,Tagulo,Bgy
103506034,Tantaon,Bgy
103506035,Topocon (Capocgo),Bgy
103506036,Dalama,Bgy
103506037,Mina,Bgy
103507000,KAUSWAGAN,Mun
103507001,Bagumbayan (Pob.),Bgy
103507002,Bara-ason,Bgy
103507003,Cayontor,Bgy
103507004,Delabayan,Bgy
103507005,Inudaran,Bgy
103507006,Kawit Occidental,Bgy
103507007,Kawit Oriental,Bgy
103507008,Libertad,Bgy
103507009,Paiton,Bgy
103507010,Poblacion,Bgy
103507011,Tacub,Bgy
103507012,Tingintingin,Bgy
103507013,Tugar,Bgy
103508000,KOLAMBUGAN,Mun
103508001,Austin Heights,Bgy
103508002,Baybay,Bgy
103508004,Bubong,Bgy
103508005,Caromatan,Bgy
103508006,Inudaran,Bgy
103508007,Kulasihan,Bgy
103508009,Libertad,Bgy
103508010,Lumbac,Bgy
103508011,Manga,Bgy
103508012,Matampay,Bgy
103508013,Mukas,Bgy
103508014,Muntay,Bgy
103508016,Pagalungan,Bgy
103508017,Palao,Bgy
103508018,Pantaon,Bgy
103508019,Pantar,Bgy
103508020,Poblacion,Bgy
103508021,Rebucon,Bgy
103508022,Riverside,Bgy
103508023,San Roque,Bgy
103508024,Santo Ni_o,Bgy
103508025,Simbuco,Bgy
103508026,Small Banisilan,Bgy
103508027,Sucodan,Bgy
103508028,Tabigue,Bgy
103508029,Titunod,Bgy
103509000,LALA,Mun
103509001,Abaga,Bgy
103509002,Andil,Bgy
103509003,Matampay Bucana,Bgy
103509004,Darumawang Bucana,Bgy
103509005,Cabasagan,Bgy
103509006,Camalan,Bgy
103509008,Darumawang Ilaya,Bgy
103509009,El Salvador,Bgy
103509010,Gumagamot,Bgy
103509012,Lala Proper (Pob.),Bgy
103509013,Lanipao,Bgy
103509014,Magpatao,Bgy
103509015,Maranding,Bgy
103509016,Matampay Ilaya,Bgy
103509017,Pacita,Bgy
103509018,Pendolonan,Bgy
103509019,Pinoyak,Bgy
103509020,Raw-an,Bgy
103509021,Rebe,Bgy
103509022,San Isidro Lower,Bgy
103509023,San Isidro Upper,Bgy
103509024,San Manuel,Bgy
103509025,Santa Cruz Lower,Bgy
103509026,Santa Cruz Upper,Bgy
103509027,Simpak,Bgy
103509028,Tenazas,Bgy
103509029,Tuna-an,Bgy
103510000,LINAMON,Mun
103510001,Busque,Bgy
103510002,Larapan,Bgy
103510003,Magoong,Bgy
103510004,Napo,Bgy
103510005,Poblacion,Bgy
103510006,Purakan,Bgy
103510007,Robocon,Bgy
103510008,Samburon,Bgy
103511000,MAGSAYSAY,Mun
103511001,Babasalon,Bgy
103511002,Baguiguicon,Bgy
103511003,Daan Campo,Bgy
103511004,Durianon,Bgy
103511005,Ilihan,Bgy
103511006,Lamigadato,Bgy
103511007,Lemoncret,Bgy
103511008,Lubo,Bgy
103511009,Lumbac,Bgy
103511010,Malabaogan,Bgy
103511011,Mapantao,Bgy
103511012,Olango,Bgy
103511013,Pangao,Bgy
103511014,Pelingkingan,Bgy
103511015,Lower Caningag (Perimbangan),Bgy
103511016,Poblacion (Bago-A-Ingud),Bgy
103511017,Rarab,Bgy
103511018,Somiorang,Bgy
103511019,Upper Caningag (Taguitingan),Bgy
103511020,Talambo,Bgy
103511021,Tambacon,Bgy
103511022,Tawinian,Bgy
103511023,Tipaan,Bgy
103511024,Tombador,Bgy
103512000,MAIGO,Mun
103512001,Balagatasa,Bgy
103512002,Camp 1,Bgy
103512003,Claro M. Recto,Bgy
103512004,Inoma,Bgy
103512005,Labuay,Bgy
103512006,Liangan West,Bgy
103512007,Mahayahay,Bgy
103512008,Maliwanag,Bgy
103512009,Mentring,Bgy
103512010,Poblacion,Bgy
103512011,Santa Cruz,Bgy
103512012,Segapod,Bgy
103512013,Kulasihan (Villanueva),Bgy
103513000,MATUNGAO,Mun
103513001,Bubong Radapan,Bgy
103513002,Bangco,Bgy
103513003,Batal,Bgy
103513004,Batangan,Bgy
103513005,Cadayonan,Bgy
103513013,Matampay,Bgy
103513015,Pangi,Bgy
103513016,Pasayanon,Bgy
103513018,Poblacion (Matungao),Bgy
103513019,Puntod,Bgy
103513020,Santa Cruz,Bgy
103513021,Somiorang,Bgy
103514000,MUNAI,Mun
103514001,Bacayawan,Bgy
103514002,Balabacun,Bgy
103514003,Balintad,Bgy
103514005,Kadayonan,Bgy
103514008,Dalama,Bgy
103514011,Lindongan,Bgy
103514012,Lingco-an,Bgy
103514013,Lininding,Bgy
103514014,Lumba-Bayabao,Bgy
103514015,Madaya,Bgy
103514016,Maganding,Bgy
103514019,Matampay,Bgy
103514020,Old Poblacion,Bgy
103514021,North Cadulawan,Bgy
103514022,Panggao,Bgy
103514023,Pantao,Bgy
103514024,Pantao-A-Munai,Bgy
103514025,Pantaon,Bgy
103514026,Pindolonan,Bgy
103514027,Punong,Bgy
103514028,Ramain,Bgy
103514029,Sandigamunai,Bgy
103514031,Tagoranao,Bgy
103514032,Tambo,Bgy
103514033,Tamparan (Mandaya),Bgy
103514034,Taporog,Bgy
103515000,NUNUNGAN,Mun
103515001,Abaga,Bgy
103515002,Bangco,Bgy
103515003,Canibongan,Bgy
103515004,Karcum,Bgy
103515005,Dimayon,Bgy
103515006,Inayawan,Bgy
103515008,Kaludan,Bgy
103515010,Katubuan,Bgy
103515011,Cabasaran (Laya),Bgy
103515012,Liangan,Bgy
103515013,Lupitan,Bgy
103515014,Mangan,Bgy
103515015,Malaig,Bgy
103515016,Masibay,Bgy
103515017,Poblacion (Nunungan Proper),Bgy
103515018,Notongan,Bgy
103515019,Petadun,Bgy
103515020,Panganapan,Bgy
103515021,Pantar,Bgy
103515022,Paridi,Bgy
103515023,Rarab,Bgy
103515024,Raraban,Bgy
103515025,Rebucon,Bgy
103515026,Songgod,Bgy
103515027,Taraka,Bgy
103516000,PANTAO RAGAT,Mun
103516001,Aloon,Bgy
103516003,Banday,Bgy
103516004,Bobonga Pantao Ragat,Bgy
103516005,Bobonga Radapan,Bgy
103516006,Cabasagan,Bgy
103516008,Calawe,Bgy
103516009,Culubun,Bgy
103516010,Dilimbayan,Bgy
103516011,Dimayon,Bgy
103516012,Poblacion East,Bgy
103516013,Lomidong,Bgy
103516015,Madaya,Bgy
103516016,Maliwanag,Bgy
103516017,Matampay,Bgy
103516018,Natangcopan,Bgy
103516019,Pansor,Bgy
103516021,Pantao Marug,Bgy
103516022,Tangcal,Bgy
103516023,Tongcopan,Bgy
103516024,Poblacion West,Bgy
103517000,POONA PIAGAPO,Mun
103517001,Alowin,Bgy
103517002,Bubong-Dinaig,Bgy
103517003,Caromatan,Bgy
103517004,Daramba,Bgy
103517005,Dinaig,Bgy
103517007,Cabasaran,Bgy
103517008,Kablangan,Bgy
103517009,Cadayonan,Bgy
103517010,Linindingan,Bgy
103517012,Lumbatan,Bgy
103517013,Lupitan,Bgy
103517014,Madamba,Bgy
103517015,Madaya,Bgy
103517016,Maliwanag,Bgy
103517017,Nunang,Bgy
103517018,Nunungan,Bgy
103517019,Pantao Raya,Bgy
103517020,Pantaon,Bgy
103517021,Pened,Bgy
103517022,Piangamangaan,Bgy
103517023,Pendolonan,Bgy
103517024,Poblacion (Lumbacaingud),Bgy
103517025,Sulo,Bgy
103517026,Tagoranao,Bgy
103517027,Tangclao,Bgy
103517028,Timbangalan,Bgy
103518000,SALVADOR,Mun
103518001,Barandia,Bgy
103518002,Bulacon,Bgy
103518003,Buntong,Bgy
103518004,Calimodan,Bgy
103518005,Camp III,Bgy
103518006,Curva-Miagao,Bgy
103518007,Daligdigan,Bgy
103518008,Kilala,Bgy
103518009,Mabatao,Bgy
103518010,Madaya,Bgy
103518011,Mamaanon,Bgy
103518012,Mapantao,Bgy
103518013,Mindalano,Bgy
103518014,Padianan,Bgy
103518015,Pagalongan,Bgy
103518016,Pagayawan,Bgy
103518017,Panaliwad-on,Bgy
103518018,Pangantapan,Bgy
103518019,Pansor,Bgy
103518020,Patidon,Bgy
103518021,Pawak,Bgy
103518022,Poblacion,Bgy
103518023,Saumay,Bgy
103518024,Sudlon,Bgy
103518025,Inasagan,Bgy
103519000,SAPAD,Mun
103519001,Baning,Bgy
103519002,Buriasan (Pob.),Bgy
103519004,Dansalan,Bgy
103519005,Gamal,Bgy
103519006,Inudaran I,Bgy
103519007,Inudaran II,Bgy
103519008,Karkum,Bgy
103519009,Katipunan,Bgy
103519010,Mabugnao,Bgy
103519011,Maito Salug,Bgy
103519012,Mala Salug,Bgy
103519013,Mama-anon,Bgy
103519014,Mapurog,Bgy
103519016,Pancilan,Bgy
103519017,Panoloon,Bgy
103519018,Pili,Bgy
103519019,Sapad,Bgy
103520000,TAGOLOAN,Mun
103520001,Dalamas,Bgy
103520002,Darimbang,Bgy
103520003,Dimayon,Bgy
103520004,Inagongan,Bgy
103520005,Kiazar (Pob.),Bgy
103520006,Malimbato,Bgy
103520007,Panalawan,Bgy
103521000,TANGCAL,Mun
103521001,Small Banisilon,Bgy
103521003,Bayabao,Bgy
103521004,Berwar,Bgy
103521005,Big Banisilon,Bgy
103521006,Big Meladoc,Bgy
103521007,Bubong,Bgy
103521008,Lamaosa,Bgy
103521009,Linao,Bgy
103521010,Lindongan,Bgy
103521011,Lingco-an,Bgy
103521013,Small Meladoc,Bgy
103521014,Papan,Bgy
103521016,Pelingkingan,Bgy
103521017,Poblacion,Bgy
103521018,Poona Kapatagan,Bgy
103521019,Punod,Bgy
103521021,Somiorang,Bgy
103521024,Tangcal Proper,Bgy
103522000,TUBOD (Capital),Mun
103522001,Barakanas,Bgy
103522002,Baris (Lumangculob),Bgy
103522003,Bualan,Bgy
103522004,Bulod,Bgy
103522005,Camp V,Bgy
103522006,Candis,Bgy
103522007,Caniogan,Bgy
103522008,Dalama,Bgy
103522010,Kakai Renabor,Bgy
103522011,Kalilangan,Bgy
103522012,Licapao,Bgy
103522014,Malingao,Bgy
103522015,Palao,Bgy
103522016,Patudan,Bgy
103522017,Pigcarangan,Bgy
103522018,Pinpin,Bgy
103522019,Poblacion,Bgy
103522020,Pualas,Bgy
103522021,San Antonio,Bgy
103522022,Santo Ni_o,Bgy
103522023,Taden,Bgy
103522024,Tangueguiron,Bgy
103522025,Taguranao,Bgy
103522026,Tubaran,Bgy
103523000,PANTAR,Mun
103523001,Bangcal,Bgy
103523003,Bubong Madaya,Bgy
103523005,Bowi,Bgy
103523006,Cabasaran,Bgy
103523007,Cadayonan,Bgy
103523008,Campong,Bgy
103523010,Dibarosan,Bgy
103523012,Kalanganan East,Bgy
103523013,Kalanganan Lower,Bgy
103523014,Kalilangan,Bgy
103523016,Pantao-Marug,Bgy
103523017,Pantao-Ranao,Bgy
103523018,Pantar East,Bgy
103523019,Poblacion,Bgy
103523021,Pitubo,Bgy
103523022,Poona-Punod,Bgy
103523023,Punod,Bgy
103523026,Sundiga-Punod,Bgy
103523029,Tawanan,Bgy
103523030,West Pantar,Bgy
103523031,Lumba-Punod,Bgy
104200000,MISAMIS OCCIDENTAL,Prov
104201000,ALORAN,Mun
104201001,Balintonga,Bgy
104201002,Banisilon,Bgy
104201003,Burgos,Bgy
104201004,Calube,Bgy
104201005,Caputol,Bgy
104201006,Casusan,Bgy
104201007,Conat,Bgy
104201008,Culpan,Bgy
104201009,Dalisay,Bgy
104201010,Dullan,Bgy
104201011,Ibabao,Bgy
104201012,Tubod (Juan Bacayo),Bgy
104201013,Labo,Bgy
104201014,Lawa-an,Bgy
104201015,Lobogon,Bgy
104201016,Lumbayao,Bgy
104201017,Makawa,Bgy
104201018,Manamong,Bgy
104201019,Matipaz,Bgy
104201020,Maular,Bgy
104201021,Mitazan,Bgy
104201022,Mohon,Bgy
104201023,Monterico,Bgy
104201024,Nabuna,Bgy
104201025,Palayan,Bgy
104201026,Pelong,Bgy
104201027,Ospital (Pob.),Bgy
104201028,Roxas,Bgy
104201029,San Pedro,Bgy
104201030,Santa Ana,Bgy
104201031,Sinampongan,Bgy
104201032,Taguanao,Bgy
104201033,Tawi-tawi,Bgy
104201034,Toril,Bgy
104201035,Tuburan,Bgy
104201036,Zamora,Bgy
104201037,Macubon (Sina-ad),Bgy
104201038,Tugaya,Bgy
104202000,BALIANGAO,Mun
104202001,Del Pilar,Bgy
104202002,Landing,Bgy
104202003,Lumipac,Bgy
104202004,Lusot,Bgy
104202005,Mabini,Bgy
104202006,Magsaysay,Bgy
104202007,Misom,Bgy
